"Campaign_ID";"Campaign_Goal";"Duration";"Channel_Used";"Conversion_Rate";"CPA";"ROI";"Location";"Clicks";"Impressions";"Engagement_Score";"Date";"Company";"Gender";"Age_Range";"CTR"
318642;"Product Launch";"15 Days";"Facebook";0.09;500.0;5.48;"Los Angeles";1514;6004;2;"2022-05-20";"Cozy Corners";"Female";"25-34";25.22
476954;"Market Expansion";"15 Days";"Instagram";0.1;500.0;0.09;"Las Vegas";1516;6011;4;"2022-11-19";"Cozy Corners";"Female";"35-44";25.22
388927;"Brand Awareness";"15 Days";"Pinterest";0.14;500.0;1.22;"New York";893;3890;1;"2022-02-06";"Cozy Corners";"Male";"35-44";22.96
135607;"Market Expansion";"15 Days";"Instagram";0.01;500.0;0.95;"Austin";1530;6051;1;"2022-03-09";"Cozy Corners";"Male";"45-60";25.29
121057;"Brand Awareness";"15 Days";"Twitter";0.09;500.0;3.49;"Las Vegas";1533;6062;7;"2022-09-10";"Cozy Corners";"Female";"18-24";25.29
636516;"Product Launch";"15 Days";"Facebook";0.07;500.0;5.25;"New York";1534;6063;8;"2022-07-12";"Cozy Corners";"Male";"45-60";25.3
189620;"Brand Awareness";"15 Days";"Pinterest";0.13;500.0;1.15;"Austin";904;3926;1;"2022-12-26";"Cozy Corners";"Female";"35-44";23.03
931972;"Product Launch";"15 Days";"Facebook";0.09;500.0;7.2;"Austin";1560;6141;7;"2022-03-12";"Cozy Corners";"Male";"18-24";25.4
659758;"Increase Sales";"15 Days";"Instagram";0.14;500.0;1.33;"New York";1572;6177;8;"2022-02-04";"Cozy Corners";"Female";"25-34";25.45
365891;"Brand Awareness";"15 Days";"Facebook";0.01;500.0;4.7;"Miami";1575;6184;3;"2022-11-06";"Cozy Corners";"Female";"25-34";25.47
635137;"Increase Sales";"15 Days";"Facebook";0.04;500.0;5.82;"Los Angeles";1578;6195;7;"2022-08-26";"Cozy Corners";"Male";"35-44";25.47
417685;"Market Expansion";"15 Days";"Twitter";0.02;500.0;4.26;"Los Angeles";1590;6229;2;"2022-05-14";"Cozy Corners";"Female";"45-60";25.53
408500;"Market Expansion";"15 Days";"Facebook";0.01;500.0;6.98;"Austin";1593;6239;7;"2022-04-14";"Cozy Corners";"Male";"45-60";25.53
851178;"Product Launch";"15 Days";"Instagram";0.12;500.0;4.61;"Austin";1598;6254;7;"2022-06-09";"Cozy Corners";"Both";"All ages";25.55
634819;"Increase Sales";"15 Days";"Instagram";0.07;500.0;6.3;"New York";1601;6263;6;"2022-07-23";"Cozy Corners";"Male";"45-60";25.56
351757;"Product Launch";"15 Days";"Instagram";0.03;500.0;4.58;"New York";1619;6315;10;"2022-09-29";"Cozy Corners";"Female";"18-24";25.64
888724;"Brand Awareness";"15 Days";"Facebook";0.02;500.0;5.07;"Austin";1620;6320;7;"2022-09-14";"Cozy Corners";"Female";"18-24";25.63
805425;"Product Launch";"15 Days";"Facebook";0.03;500.0;6.75;"Las Vegas";1634;6359;2;"2022-07-31";"Cozy Corners";"Male";"35-44";25.7
114623;"Brand Awareness";"15 Days";"Pinterest";0.06;500.0;0.9;"Miami";966;4128;1;"2022-04-20";"Cozy Corners";"Female";"18-24";23.4
772545;"Brand Awareness";"15 Days";"Twitter";0.13;500.0;2.49;"Las Vegas";1652;6414;3;"2022-11-10";"Cozy Corners";"Male";"18-24";25.76
283501;"Market Expansion";"15 Days";"Instagram";0.06;500.0;3.86;"Las Vegas";1653;6417;10;"2022-03-16";"Cozy Corners";"Female";"45-60";25.76
263438;"Product Launch";"15 Days";"Facebook";0.14;500.0;7.25;"Miami";1671;6469;3;"2022-08-03";"Cozy Corners";"Female";"35-44";25.83
280542;"Product Launch";"15 Days";"Twitter";0.14;500.0;7.71;"Miami";1679;6494;10;"2022-07-17";"Cozy Corners";"Female";"45-60";25.85
964717;"Brand Awareness";"15 Days";"Twitter";0.06;500.0;7.14;"Las Vegas";1679;6494;10;"2022-05-07";"Cozy Corners";"Male";"45-60";25.85
683377;"Product Launch";"15 Days";"Facebook";0.02;500.0;7.43;"Las Vegas";1684;6508;7;"2022-02-12";"Cozy Corners";"Female";"45-60";25.88
241687;"Product Launch";"15 Days";"Pinterest";0.11;500.0;0.39;"Los Angeles";997;4230;1;"2022-04-09";"Cozy Corners";"Female";"25-34";23.57
962888;"Increase Sales";"15 Days";"Twitter";0.04;500.0;2.28;"Miami";1702;6562;1;"2022-10-18";"Cozy Corners";"Female";"25-34";25.94
587554;"Market Expansion";"15 Days";"Instagram";0.1;500.0;4.13;"Miami";1703;6565;5;"2022-09-20";"Cozy Corners";"Male";"45-60";25.94
177842;"Product Launch";"15 Days";"Twitter";0.08;500.0;5.8;"New York";1708;6579;10;"2022-04-12";"Cozy Corners";"Female";"25-34";25.96
118021;"Market Expansion";"15 Days";"Twitter";0.03;500.0;4.27;"New York";1716;6602;1;"2022-03-05";"Cozy Corners";"Female";"45-60";25.99
349746;"Market Expansion";"15 Days";"Pinterest";0.07;500.0;1.16;"New York";1009;4268;1;"2022-09-14";"Cozy Corners";"Female";"25-34";23.64
544579;"Market Expansion";"15 Days";"Facebook";0.09;500.0;1.11;"Miami";1728;6638;1;"2022-02-12";"Cozy Corners";"Male";"45-60";26.03
307097;"Increase Sales";"15 Days";"Twitter";0.02;500.0;3.28;"Austin";1731;6646;7;"2022-12-04";"Cozy Corners";"Female";"18-24";26.05
948699;"Brand Awareness";"15 Days";"Facebook";0.03;500.0;3.21;"Las Vegas";1734;6656;5;"2022-03-08";"Cozy Corners";"Female";"45-60";26.05
414566;"Brand Awareness";"15 Days";"Pinterest";0.13;500.0;0.2;"Miami";1021;4309;1;"2022-09-09";"Cozy Corners";"Male";"18-24";23.69
419109;"Increase Sales";"15 Days";"Instagram";0.11;500.0;5.47;"Las Vegas";1751;6706;4;"2022-11-02";"Cozy Corners";"Both";"All ages";26.11
253540;"Increase Sales";"15 Days";"Pinterest";0.08;500.0;0.38;"Miami";1030;4335;1;"2022-09-26";"Cozy Corners";"Female";"35-44";23.76
158976;"Increase Sales";"15 Days";"Instagram";0.13;500.0;6.11;"New York";1768;6757;4;"2022-02-04";"Cozy Corners";"Female";"35-44";26.17
432808;"Brand Awareness";"15 Days";"Instagram";0.05;500.0;2.95;"Las Vegas";1783;6802;5;"2022-12-30";"Cozy Corners";"Male";"35-44";26.21
352734;"Product Launch";"15 Days";"Instagram";0.06;500.0;2.77;"Miami";1793;6832;8;"2022-09-04";"Cozy Corners";"Male";"25-34";26.24
772173;"Market Expansion";"15 Days";"Pinterest";0.14;500.0;1.24;"Las Vegas";1055;4418;1;"2022-12-31";"Cozy Corners";"Female";"18-24";23.88
337644;"Brand Awareness";"15 Days";"Instagram";0.07;500.0;2.69;"Austin";1802;6858;4;"2022-05-30";"Cozy Corners";"Male";"35-44";26.28
415607;"Increase Sales";"15 Days";"Instagram";0.07;500.0;0.1;"Las Vegas";1806;6870;1;"2022-08-15";"Cozy Corners";"Female";"45-60";26.29
274023;"Brand Awareness";"15 Days";"Pinterest";0.12;500.0;0.75;"Austin";1061;4436;1;"2022-07-13";"Cozy Corners";"Male";"18-24";23.92
995088;"Increase Sales";"15 Days";"Twitter";0.14;500.0;4.91;"Los Angeles";1813;6891;3;"2022-08-23";"Cozy Corners";"Female";"25-34";26.31
171930;"Market Expansion";"15 Days";"Instagram";0.15;500.0;1.66;"Las Vegas";1816;6900;3;"2022-11-05";"Cozy Corners";"Male";"18-24";26.32
513451;"Increase Sales";"15 Days";"Facebook";0.07;500.0;2.73;"Los Angeles";1822;6916;9;"2022-05-15";"Cozy Corners";"Female";"45-60";26.34
406025;"Market Expansion";"15 Days";"Pinterest";0.09;500.0;0.21;"Miami";1081;4502;1;"2022-08-07";"Cozy Corners";"Male";"35-44";24.01
724075;"Increase Sales";"15 Days";"Pinterest";0.08;500.0;0.53;"New York";1083;4508;1;"2022-09-29";"Cozy Corners";"Male";"18-24";24.02
214379;"Brand Awareness";"15 Days";"Pinterest";0.12;500.0;0.76;"Miami";1084;4513;1;"2022-08-31";"Cozy Corners";"Male";"18-24";24.02
803904;"Market Expansion";"15 Days";"Twitter";0.09;500.0;4.16;"Los Angeles";1852;7006;6;"2022-05-16";"Cozy Corners";"Male";"35-44";26.43
110443;"Brand Awareness";"15 Days";"Instagram";0.13;500.0;5.19;"Miami";1855;7015;1;"2022-02-22";"Cozy Corners";"Both";"All ages";26.44
601003;"Market Expansion";"15 Days";"Instagram";0.11;500.0;0.28;"Las Vegas";1859;7026;4;"2022-09-06";"Cozy Corners";"Female";"18-24";26.46
257550;"Market Expansion";"15 Days";"Twitter";0.15;500.0;0.23;"Las Vegas";1860;7030;1;"2022-07-10";"Cozy Corners";"Male";"25-34";26.46
880335;"Market Expansion";"15 Days";"Twitter";0.14;500.0;5.31;"New York";1861;7032;6;"2022-05-05";"Cozy Corners";"Both";"All ages";26.46
559630;"Increase Sales";"15 Days";"Instagram";0.04;500.0;5.01;"Los Angeles";1866;7046;1;"2022-07-30";"Cozy Corners";"Female";"35-44";26.48
925203;"Market Expansion";"15 Days";"Instagram";0.05;500.0;2.0;"Los Angeles";1871;7063;1;"2022-05-04";"Cozy Corners";"Female";"45-60";26.49
871347;"Increase Sales";"15 Days";"Instagram";0.04;500.0;4.82;"Miami";1885;7105;7;"2022-06-30";"Cozy Corners";"Female";"35-44";26.53
961218;"Product Launch";"15 Days";"Pinterest";0.04;500.0;1.04;"Las Vegas";1108;4591;1;"2022-04-05";"Cozy Corners";"Male";"25-34";24.13
546984;"Brand Awareness";"15 Days";"Pinterest";0.15;500.0;0.41;"Miami";1108;4592;1;"2022-08-04";"Cozy Corners";"Female";"35-44";24.13
627794;"Market Expansion";"15 Days";"Pinterest";0.12;500.0;0.34;"Los Angeles";1110;4595;1;"2022-12-06";"Cozy Corners";"Male";"45-60";24.16
193114;"Increase Sales";"15 Days";"Twitter";0.03;500.0;6.18;"Los Angeles";1891;7121;2;"2022-12-10";"Cozy Corners";"Both";"All ages";26.56
340173;"Market Expansion";"15 Days";"Pinterest";0.03;500.0;0.18;"New York";1111;4600;1;"2022-07-07";"Cozy Corners";"Female";"18-24";24.15
346276;"Increase Sales";"15 Days";"Instagram";0.12;500.0;6.63;"Miami";1894;7129;3;"2022-12-22";"Cozy Corners";"Female";"25-34";26.57
315911;"Market Expansion";"15 Days";"Pinterest";0.12;500.0;1.12;"Los Angeles";1116;4616;1;"2022-08-10";"Cozy Corners";"Female";"25-34";24.18
734626;"Increase Sales";"15 Days";"Instagram";0.13;500.0;1.28;"Las Vegas";1909;7173;9;"2022-03-05";"Cozy Corners";"Female";"25-34";26.61
380539;"Product Launch";"15 Days";"Facebook";0.14;500.0;5.17;"Miami";1917;7199;9;"2022-10-06";"Cozy Corners";"Both";"All ages";26.63
903308;"Increase Sales";"15 Days";"Twitter";0.15;500.0;5.09;"New York";1920;7206;7;"2022-02-27";"Cozy Corners";"Female";"18-24";26.64
819350;"Increase Sales";"15 Days";"Twitter";0.05;500.0;4.37;"New York";1927;7227;5;"2022-01-16";"Cozy Corners";"Male";"18-24";26.66
552913;"Increase Sales";"15 Days";"Facebook";0.04;500.0;1.45;"Los Angeles";1932;7241;1;"2022-08-23";"Cozy Corners";"Male";"18-24";26.68
368974;"Brand Awareness";"15 Days";"Twitter";0.15;500.0;2.61;"Las Vegas";1935;7252;9;"2022-02-16";"Cozy Corners";"Female";"18-24";26.68
791872;"Product Launch";"15 Days";"Pinterest";0.09;500.0;0.46;"Los Angeles";1138;4686;1;"2022-10-18";"Cozy Corners";"Male";"18-24";24.29
971937;"Market Expansion";"15 Days";"Twitter";0.12;500.0;4.91;"New York";1938;7262;10;"2022-07-21";"Cozy Corners";"Male";"45-60";26.69
351492;"Brand Awareness";"15 Days";"Pinterest";0.07;500.0;0.61;"New York";1139;4691;1;"2022-08-16";"Cozy Corners";"Male";"45-60";24.28
439045;"Product Launch";"15 Days";"Pinterest";0.15;500.0;0.87;"Los Angeles";1148;4721;1;"2022-08-25";"Cozy Corners";"Male";"45-60";24.32
778759;"Product Launch";"15 Days";"Twitter";0.1;500.0;6.66;"Los Angeles";1960;7326;9;"2022-10-30";"Cozy Corners";"Male";"25-34";26.75
993772;"Increase Sales";"15 Days";"Pinterest";0.08;500.0;0.29;"Austin";1152;4734;1;"2022-05-23";"Cozy Corners";"Male";"35-44";24.33
773522;"Increase Sales";"15 Days";"Twitter";0.02;500.0;4.43;"Las Vegas";1975;7371;6;"2022-01-24";"Cozy Corners";"Male";"45-60";26.79
735104;"Brand Awareness";"15 Days";"Facebook";0.09;500.0;6.54;"Los Angeles";1977;7376;3;"2022-10-06";"Cozy Corners";"Female";"25-34";26.8
250262;"Brand Awareness";"15 Days";"Instagram";0.1;500.0;3.54;"Los Angeles";1978;7378;3;"2022-09-04";"Cozy Corners";"Female";"18-24";26.81
436585;"Market Expansion";"15 Days";"Instagram";0.15;500.0;1.42;"Los Angeles";1981;7388;8;"2022-06-03";"Cozy Corners";"Female";"18-24";26.81
150612;"Increase Sales";"15 Days";"Instagram";0.1;500.0;4.92;"Los Angeles";1982;7390;1;"2022-07-13";"Cozy Corners";"Female";"18-24";26.82
689833;"Product Launch";"15 Days";"Twitter";0.12;500.0;4.24;"Miami";1984;7396;2;"2022-04-18";"Cozy Corners";"Male";"35-44";26.83
445029;"Increase Sales";"15 Days";"Instagram";0.05;500.0;4.45;"Austin";1987;7406;6;"2022-10-10";"Cozy Corners";"Male";"18-24";26.83
219820;"Product Launch";"15 Days";"Pinterest";0.12;500.0;1.19;"Las Vegas";1170;4793;1;"2022-07-05";"Cozy Corners";"Female";"45-60";24.41
662926;"Increase Sales";"15 Days";"Instagram";0.1;500.0;6.57;"New York";2001;7447;9;"2022-03-11";"Cozy Corners";"Male";"35-44";26.87
734253;"Market Expansion";"15 Days";"Facebook";0.12;500.0;7.07;"Los Angeles";2007;7464;3;"2022-12-28";"Cozy Corners";"Both";"All ages";26.89
602028;"Increase Sales";"15 Days";"Pinterest";0.09;500.0;0.31;"New York";1179;4824;1;"2022-09-27";"Cozy Corners";"Male";"45-60";24.44
463937;"Market Expansion";"15 Days";"Instagram";0.01;500.0;2.32;"Miami";2016;7491;5;"2022-07-01";"Cozy Corners";"Male";"18-24";26.91
667915;"Increase Sales";"15 Days";"Facebook";0.06;500.0;7.1;"Las Vegas";2018;7496;5;"2022-05-28";"Cozy Corners";"Male";"35-44";26.92
867179;"Market Expansion";"15 Days";"Twitter";0.02;500.0;3.48;"Miami";2043;7570;3;"2022-12-28";"Cozy Corners";"Female";"35-44";26.99
270148;"Product Launch";"15 Days";"Pinterest";0.06;500.0;0.16;"New York";1201;4892;1;"2022-04-05";"Cozy Corners";"Male";"25-34";24.55
807650;"Market Expansion";"15 Days";"Facebook";0.05;500.0;4.29;"Las Vegas";2054;7604;9;"2022-04-20";"Cozy Corners";"Female";"45-60";27.01
399300;"Brand Awareness";"15 Days";"Instagram";0.14;500.0;7.93;"Austin";2056;7609;1;"2022-04-03";"Cozy Corners";"Female";"25-34";27.02
528348;"Product Launch";"15 Days";"Facebook";0.04;500.0;7.91;"Miami";2058;7616;4;"2022-06-14";"Cozy Corners";"Male";"45-60";27.02
794195;"Brand Awareness";"15 Days";"Facebook";0.02;500.0;7.58;"Las Vegas";2075;7667;4;"2022-09-21";"Cozy Corners";"Female";"45-60";27.06
522704;"Market Expansion";"15 Days";"Instagram";0.05;500.0;6.78;"Los Angeles";2076;7670;3;"2022-01-04";"Cozy Corners";"Male";"45-60";27.07
642256;"Market Expansion";"15 Days";"Instagram";0.05;508.5;2.31;"New York";2096;7729;5;"2022-01-31";"Cozy Corners";"Female";"18-24";27.12
900768;"Product Launch";"15 Days";"Instagram";0.02;513.42;2.61;"Los Angeles";2102;7747;6;"2022-01-25";"Cozy Corners";"Female";"45-60";27.13
946609;"Product Launch";"15 Days";"Twitter";0.04;520.42;7.44;"Austin";2113;7780;10;"2022-05-17";"Cozy Corners";"Both";"All ages";27.16
773150;"Product Launch";"15 Days";"Instagram";0.08;524.67;0.58;"New York";2119;7798;1;"2022-10-19";"Cozy Corners";"Male";"18-24";27.17
256604;"Brand Awareness";"15 Days";"Facebook";0.05;524.98;5.33;"Austin";2120;7799;1;"2022-06-08";"Cozy Corners";"Female";"25-34";27.18
781792;"Brand Awareness";"15 Days";"Instagram";0.09;525.56;3.45;"Los Angeles";2121;7802;1;"2022-07-08";"Cozy Corners";"Both";"All ages";27.19
103829;"Brand Awareness";"15 Days";"Instagram";0.03;539.26;7.53;"Miami";2140;7860;2;"2022-06-21";"Cozy Corners";"Both";"All ages";27.23
830920;"Increase Sales";"15 Days";"Pinterest";0.12;543.56;0.34;"Los Angeles";1260;5086;1;"2022-04-12";"Cozy Corners";"Male";"18-24";24.77
854880;"Brand Awareness";"15 Days";"Pinterest";0.12;546.94;0.65;"Miami";1263;5096;1;"2022-12-19";"Cozy Corners";"Both";"All ages";24.78
115143;"Increase Sales";"15 Days";"Pinterest";0.1;549.44;0.44;"Los Angeles";1266;5104;1;"2022-12-18";"Cozy Corners";"Female";"18-24";24.8
195114;"Market Expansion";"15 Days";"Pinterest";0.01;565.82;0.67;"Los Angeles";1278;5145;1;"2022-06-06";"Cozy Corners";"Female";"35-44";24.84
877243;"Product Launch";"15 Days";"Facebook";0.04;573.73;4.64;"Austin";2189;8004;5;"2022-10-20";"Cozy Corners";"Male";"35-44";27.35
138858;"Market Expansion";"15 Days";"Instagram";0.14;574.3;6.0;"Los Angeles";2191;8009;10;"2022-07-17";"Cozy Corners";"Female";"45-60";27.36
798439;"Market Expansion";"15 Days";"Facebook";0.04;578.39;2.94;"Miami";2197;8026;7;"2022-03-07";"Cozy Corners";"Female";"35-44";27.37
426159;"Market Expansion";"15 Days";"Twitter";0.09;579.86;3.19;"Las Vegas";2199;8033;4;"2022-02-28";"Cozy Corners";"Female";"18-24";27.37
660849;"Product Launch";"15 Days";"Facebook";0.14;584.52;5.43;"New York";2205;8050;8;"2022-02-15";"Cozy Corners";"Male";"18-24";27.39
258587;"Increase Sales";"15 Days";"Facebook";0.05;584.6;2.81;"Miami";2205;8050;1;"2022-09-19";"Cozy Corners";"Male";"45-60";27.39
816944;"Increase Sales";"15 Days";"Instagram";0.04;596.98;6.47;"Los Angeles";2222;8100;1;"2022-04-20";"Cozy Corners";"Female";"25-34";27.43
149380;"Market Expansion";"15 Days";"Instagram";0.14;607.59;3.68;"Austin";2234;8137;4;"2022-02-11";"Cozy Corners";"Female";"18-24";27.45
908932;"Brand Awareness";"15 Days";"Facebook";0.11;610.43;1.4;"Austin";2238;8148;7;"2022-01-07";"Cozy Corners";"Female";"35-44";27.47
222139;"Brand Awareness";"15 Days";"Twitter";0.02;611.36;1.01;"Austin";2239;8151;2;"2022-07-12";"Cozy Corners";"Male";"35-44";27.47
152171;"Market Expansion";"15 Days";"Facebook";0.1;634.66;1.36;"Miami";2270;8245;2;"2022-08-11";"Cozy Corners";"Female";"45-60";27.53
747599;"Product Launch";"15 Days";"Twitter";0.02;645.58;2.23;"Las Vegas";2286;8292;10;"2022-05-06";"Cozy Corners";"Male";"35-44";27.57
910517;"Market Expansion";"15 Days";"Instagram";0.05;648.22;7.45;"New York";2290;8302;8;"2022-06-29";"Cozy Corners";"Female";"18-24";27.58
646905;"Market Expansion";"15 Days";"Twitter";0.05;649.21;0.27;"New York";2292;8308;7;"2022-12-17";"Cozy Corners";"Female";"35-44";27.59
978972;"Brand Awareness";"15 Days";"Facebook";0.06;657.49;4.68;"New York";2305;8347;3;"2022-12-06";"Cozy Corners";"Female";"25-34";27.61
524361;"Market Expansion";"15 Days";"Facebook";0.11;658.55;4.61;"Miami";2306;8351;4;"2022-12-24";"Cozy Corners";"Female";"18-24";27.61
306120;"Market Expansion";"15 Days";"Pinterest";0.12;664.05;0.78;"New York";1359;5409;1;"2022-12-20";"Cozy Corners";"Female";"35-44";25.12
106694;"Market Expansion";"15 Days";"Facebook";0.14;669.7;1.09;"Los Angeles";2324;8404;2;"2022-06-20";"Cozy Corners";"Female";"18-24";27.65
215964;"Increase Sales";"15 Days";"Twitter";0.04;674.25;6.0;"Los Angeles";2331;8423;10;"2022-10-12";"Cozy Corners";"Male";"25-34";27.67
476417;"Product Launch";"15 Days";"Twitter";0.06;675.68;2.18;"Las Vegas";2333;8430;1;"2022-11-19";"Cozy Corners";"Male";"25-34";27.67
613681;"Brand Awareness";"15 Days";"Pinterest";0.02;677.12;0.05;"New York";1371;5447;1;"2022-09-06";"Cozy Corners";"Both";"All ages";25.17
473494;"Brand Awareness";"15 Days";"Pinterest";0.02;681.8;0.87;"Los Angeles";1375;5459;1;"2022-01-30";"Cozy Corners";"Male";"25-34";25.19
501206;"Brand Awareness";"15 Days";"Instagram";0.02;685.81;4.3;"Las Vegas";2347;8473;4;"2022-12-21";"Cozy Corners";"Female";"45-60";27.7
182279;"Increase Sales";"15 Days";"Facebook";0.08;691.46;6.12;"Los Angeles";2356;8500;5;"2022-05-19";"Cozy Corners";"Female";"18-24";27.72
833362;"Brand Awareness";"15 Days";"Instagram";0.1;695.14;1.11;"New York";2361;8514;10;"2022-05-04";"Cozy Corners";"Female";"35-44";27.73
795489;"Product Launch";"15 Days";"Instagram";0.13;708.25;2.36;"New York";2378;8565;3;"2022-09-18";"Cozy Corners";"Male";"18-24";27.76
131220;"Market Expansion";"15 Days";"Pinterest";0.03;718.38;1.11;"Los Angeles";1405;5557;1;"2022-04-05";"Cozy Corners";"Male";"45-60";25.28
450334;"Brand Awareness";"15 Days";"Twitter";0.01;719.9;4.49;"Los Angeles";2396;8616;5;"2022-01-22";"Cozy Corners";"Male";"18-24";27.81
266006;"Market Expansion";"15 Days";"Twitter";0.04;726.98;4.97;"New York";2406;8646;9;"2022-02-19";"Cozy Corners";"Both";"All ages";27.83
666235;"Product Launch";"15 Days";"Pinterest";0.08;727.22;1.02;"Austin";1413;5583;1;"2022-08-28";"Cozy Corners";"Male";"18-24";25.31
938200;"Product Launch";"15 Days";"Twitter";0.14;734.51;1.95;"Miami";2419;8686;8;"2022-11-07";"Cozy Corners";"Male";"18-24";27.85
449595;"Market Expansion";"15 Days";"Twitter";0.04;742.57;3.21;"Austin";2429;8716;3;"2022-08-04";"Cozy Corners";"Male";"18-24";27.87
313817;"Increase Sales";"15 Days";"Instagram";0.07;742.86;3.24;"Miami";2430;8717;2;"2022-04-23";"Cozy Corners";"Male";"18-24";27.88
932353;"Brand Awareness";"15 Days";"Twitter";0.09;744.56;7.45;"Miami";2432;8722;4;"2022-02-28";"Cozy Corners";"Female";"25-34";27.88
767695;"Increase Sales";"15 Days";"Pinterest";0.04;747.82;1.09;"Las Vegas";1430;5640;1;"2022-01-11";"Cozy Corners";"Male";"25-34";25.35
726652;"Increase Sales";"15 Days";"Twitter";0.1;748.64;3.55;"Miami";2438;8741;7;"2022-08-28";"Cozy Corners";"Female";"25-34";27.89
717452;"Market Expansion";"15 Days";"Instagram";0.09;750.24;6.02;"Los Angeles";2440;8748;10;"2022-10-07";"Cozy Corners";"Male";"35-44";27.89
897757;"Brand Awareness";"15 Days";"Instagram";0.06;753.05;7.67;"Las Vegas";2445;8762;7;"2022-12-23";"Cozy Corners";"Male";"25-34";27.9
332053;"Increase Sales";"15 Days";"Pinterest";0.02;756.87;0.07;"Las Vegas";1440;5673;1;"2022-05-24";"Cozy Corners";"Female";"35-44";25.38
460970;"Brand Awareness";"15 Days";"Facebook";0.03;757.15;7.36;"New York";2454;8788;2;"2022-07-10";"Cozy Corners";"Female";"45-60";27.92
921792;"Market Expansion";"15 Days";"Facebook";0.14;771.59;2.84;"Las Vegas";2475;8850;4;"2022-11-26";"Cozy Corners";"Female";"25-34";27.97
602516;"Market Expansion";"15 Days";"Facebook";0.11;787.5;5.54;"Los Angeles";2497;8917;5;"2022-07-08";"Cozy Corners";"Male";"45-60";28.0
782931;"Increase Sales";"15 Days";"Facebook";0.04;789.58;3.83;"Las Vegas";2500;8926;9;"2022-05-09";"Cozy Corners";"Female";"45-60";28.01
349588;"Increase Sales";"15 Days";"Twitter";0.15;794.63;5.52;"New York";2508;8949;7;"2022-03-15";"Cozy Corners";"Male";"35-44";28.03
406460;"Brand Awareness";"15 Days";"Instagram";0.11;797.37;0.59;"Miami";2512;8961;2;"2022-12-20";"Cozy Corners";"Both";"All ages";28.03
860161;"Brand Awareness";"15 Days";"Instagram";0.03;798.22;0.64;"New York";2514;8967;3;"2022-12-04";"Cozy Corners";"Male";"18-24";28.04
753114;"Increase Sales";"15 Days";"Instagram";0.06;798.8;5.18;"Los Angeles";2515;8970;6;"2022-06-19";"Cozy Corners";"Female";"25-34";28.04
440093;"Brand Awareness";"15 Days";"Instagram";0.11;802.4;6.52;"New York";2520;8986;10;"2022-01-09";"Cozy Corners";"Both";"All ages";28.04
858153;"Market Expansion";"15 Days";"Twitter";0.12;802.64;7.39;"Miami";2521;8987;2;"2022-04-06";"Cozy Corners";"Female";"45-60";28.05
